"","camera","imgtype","zoom","timestamp","gain","frame","lifter","exposure","genotype","plantbarcode","trial","cartag","measurementlabel","other","image","treatment","trait","value","label"
"18164","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",865,"2.05"
"18165","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",712,"2.1"
"18166","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",608,"2.15"
"18167","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",562,"2.2"
"18168","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",500,"2.25"
"18169","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",398,"2.3"
"18170","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",350,"2.35"
"18171","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",321,"2.4"
"18172","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",256,"2.45"
"18173","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",209,"2.5"
"18174","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",224,"2.55"
"18175","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",180,"2.6"
"18176","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",159,"2.65"
"18177","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",143,"2.7"
"18178","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",127,"2.75"
"18179","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",109,"2.8"
"18180","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",107,"2.85"
"18181","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",94,"2.9"
"18182","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",77,"2.95"
"18183","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",73,"3"
"18184","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",72,"3.05"
"18185","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",54,"3.1"
"18186","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",43,"3.15"
"18187","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",40,"3.2"
"18188","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",35,"3.25"
"18189","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",38,"3.3"
"18190","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",34,"3.35"
"18191","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",52,"3.4"
"18192","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",46,"3.45"
"18193","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",27,"3.5"
"18194","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",29,"3.55"
"18195","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",28,"3.6"
"18196","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",22,"3.65"
"18197","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",17,"3.7"
"18198","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",23,"3.75"
"18199","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",16,"3.8"
"18200","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",29,"3.85"
"18201","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",24,"3.9"
"18202","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",22,"3.95"
"18203","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",24,"4"
"18204","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",26,"4.05"
"18205","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",26,"4.1"
"18206","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",20,"4.15"
"18207","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",18,"4.2"
"18208","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",14,"4.25"
"18209","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",21,"4.3"
"18210","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",22,"4.35"
"18211","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",16,"4.4"
"18212","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",18,"4.45"
"18213","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",11,"4.5"
"18214","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",11,"4.55"
"18215","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",14,"4.6"
"18216","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",10,"4.65"
"18217","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",19,"4.7"
"18218","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",11,"4.75"
"18219","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",23,"4.8"
"18220","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",11,"4.85"
"18221","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",17,"4.9"
"18222","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","npq_hist_NPQ",18,"4.95"
"18223","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","mean_index_ci_rededge",2.049020529,"none"
"18224","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","med_index_ci_rededge",2.074229717,"none"
"18225","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","std_index_ci_rededge",0.592315793,"none"
"18226","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ci_rededge",0.063009411,"0.025"
"18227","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ci_rededge",0.134149068,"0.075000003"
"18228","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ci_rededge",0.234760869,"0.125"
"18229","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ci_rededge",0.253053924,"0.175000012"
"18230","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ci_rededge",0.164637493,"0.224999994"
"18231","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ci_rededge",0.177849143,"0.275000006"
"18232","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ci_rededge",0.177849143,"0.324999988"
"18233","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ci_rededge",0.192077075,"0.375"
"18234","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ci_rededge",0.19919104,"0.425000012"
"18235","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ci_rededge",0.188011951,"0.474999994"
"18236","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ci_rededge",0.156507246,"0.524999976"
"18237","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ci_rededge",0.206305006,"0.575000048"
"18238","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ci_rededge",0.189028232,"0.625"
"18239","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ci_rededge",0.170735178,"0.674999952"
"18240","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ci_rededge",0.171751458,"0.725000024"
"18241","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ci_rededge",0.175816582,"0.774999976"
"18242","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ci_rededge",0.202239883,"0.825000048"
"18243","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ci_rededge",0.169718897,"0.875"
"18244","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ci_rededge",0.19919104,"0.924999952"
"18245","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ci_rededge",0.228663184,"0.975000024"
"18246","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ci_rededge",0.254070205,"1.024999976"
"18247","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ci_rededge",0.288623753,"1.075000048"
"18248","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ci_rededge",0.336388951,"1.125"
"18249","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ci_rededge",0.485782231,"1.174999952"
"18250","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ci_rededge",0.774405984,"1.225000024"
"18251","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ci_rededge",1.173804346,"1.274999976"
"18252","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ci_rededge",1.836419439,"1.325000048"
"18253","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ci_rededge",2.481757759,"1.375"
"18254","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ci_rededge",3.073233196,"1.424999952"
"18255","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ci_rededge",3.51328279,"1.475000024"
"18256","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ci_rededge",3.702311023,"1.524999976"
"18257","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ci_rededge",3.706376146,"1.575000048"
"18258","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ci_rededge",3.37608488,"1.625"
"18259","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ci_rededge",3.145389134,"1.674999952"
"18260","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ci_rededge",3.159617065,"1.725000024"
"18261","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ci_rededge",2.935019004,"1.774999976"
"18262","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ci_rededge",2.714486067,"1.825000048"
"18263","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ci_rededge",2.385211082,"1.875"
"18264","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ci_rededge",2.167726986,"1.924999952"
"18265","HDR","PSII","none","7/21/22","none","none","salt",NA,"qq74","none","nsy5","none","sy5","quinoa","file/path/PSII_HDR_plant_no_salt_qq74_nsy5_sy5_7-21-22.INF","no_salt","index_frequencies_index_ci_rededge",2.033577918,"1.975000024"
